728,261
729,261
730,260
731,259
731,259
731,259
730,260
730,261
730,262
730,262
731,263
730,262
730,262
732,263
732,263
733,264
733,265
733,264
733,264
733,265
733,265
732,265
733,265
732,264
731,264
731,263
730,262
730,260
729,260
730,261
730,261
730,262
730,262
729,260
729,260
729,260
729,259
728,259
728,260
727,261
725,261
727,261
727,260
727,260
727,259
726,259
727,259
728,260
732,262
730,263
729,262
728,261
728,260
728,260
728,260
728,260
729,260
729,260
729,260
729,260
730,258
730,258
729,257
730,258
730,258
731,260
733,260
733,261
734,261
735,261
735,261
736,262
736,261
735,262
734,262
734,262
733,262
733,262
733,262
733,261
733,261
734,262
735,263
735,264
736,265
735,264
735,265
735,263
736,263
736,262
736,262
736,261
736,261
735,261
735,260
735,260
735,260
735,259
735,258
735,258
735,258
734,259
733,259
733,261
733,261
733,262
734,262
734,261
734,262
734,262
734,263
735,263
735,263
736,263
736,263
737,264
738,264
739,263
740,263
740,263
740,264
741,264
743,264
743,265
744,265
744,265
743,265
743,265
741,266
740,267
740,267
739,268
739,268
739,268
738,268
738,267
738,266
736,266
736,267
736,266
736,266
736,266
737,264
737,263
737,261
737,259
738,258
738,257
737,256
737,257
736,257
735,258
736,259
735,259
735,259
735,258
735,258
735,258
735,260
735,261
735,260
735,260
735,260
735,260
734,260
734,261
735,262
735,262
736,263
735,264
735,263
735,262
734,261
735,260
735,260
736,258
736,258
736,258
736,258
735,259
734,259
734,260
734,259
734,259
734,260
734,260
735,260
734,261
734,261
734,261
735,261
736,261
737,260
738,261
739,261
739,261
740,263
740,264
738,265
738,265
739,266
739,266
740,266
741,267
741,267
742,267
742,266
742,266
743,265
743,265
744,264
744,265
745,265
746,267
746,267
745,268
745,268
744,268
744,268
744,269
743,269
743,269
742,269
742,269
743,269
743,269
743,268
744,268
744,269
744,269
743,269
743,269
743,268
743,267
745,268
746,269
748,269
748,269
749,268
748,269
748,269
748,270
747,271
745,272
745,273
744,272
742,272
742,271
741,269
740,267
739,265
738,264
738,264
738,264
739,264
740,265
742,266
743,266
743,266
744,266
744,267
745,267
745,268
746,267
746,265
747,264
749,263
750,264
751,265
753,266
753,267
753,269
753,270
752,271
752,271
752,271
752,270
752,270
753,269
753,269
753,268
753,268
753,268
753,268
753,268
754,268
754,268
753,268
752,269
752,269
751,269
751,267
751,266
750,265
750,264
750,262
749,260
747,259
745,257
745,257
745,256
744,255
745,255
745,254
745,255
745,257
745,258
745,259
745,260
745,260
746,259
746,258
748,258
749,257
749,258
752,259
752,261
750,263
751,263
752,264
752,264
754,264
755,264
756,264
758,264
759,264
758,264
757,263
756,262
755,260
755,258
753,257
753,256
753,256
753,256
753,257
754,259
753,259
752,259
752,259
752,259
750,258
750,258
750,258
751,258
751,257
751,257
751,256
752,255
752,255
751,255
752,257
751,258
751,259
750,260
748,260
748,260
748,260
748,260
748,260
749,260
749,259
749,260
749,261
748,261
748,263
748,263
747,264
747,263
749,263
747,263
747,264
748,264
747,264
746,264
748,264
749,263
749,262
747,262
748,262
747,262
747,263
747,263
747,264
746,265
746,266
747,265
747,265
747,265
747,264
748,263
747,261
745,261
745,261
743,260
743,260
743,260
742,258
742,256
742,255
742,255
741,256
741,257
742,260
742,260
743,261
743,260
742,259
742,260
741,259
740,259
741,259
742,259
743,260
742,261
743,262
743,262
743,263
744,264
744,264
745,264
745,263
745,264
744,264
743,264
743,264
743,264
742,265
742,265
742,264
742,264
743,264
744,263
745,263
746,262
747,262
747,262
746,263
745,265
745,265
745,266
746,267
746,268
746,267
745,267
745,266
745,266
745,266
745,266
745,267
746,266
746,266
745,266
744,266
743,266
742,266
741,266
740,266
740,266
739,266
739,265
738,265
737,265
736,266
736,266
736,268
736,268
737,268
736,267
737,267
738,266
738,266
740,265
741,265
742,266
744,266
744,266
744,266
745,266
746,266
747,266
748,266
749,266
750,267
750,267
750,267
750,267
750,268
750,269
750,270
750,271
751,271
751,271
750,272
749,272
749,271
748,271
747,270
747,271
747,271
746,272
746,272
745,272
744,272
744,272
744,272
743,272
742,272
742,271
741,271
741,271
741,271
740,270
740,271
740,271
741,272
741,272
741,272
740,271
740,271
741,270
742,270
742,271
741,271
741,271
741,271
741,271
740,271
741,271
742,271
742,271
743,272
744,271
745,271
744,270
743,270
743,269
741,268
740,267
740,267
741,267
742,267
742,267
741,267
741,267
741,266
740,266
740,264
740,264
740,264
741,264
742,264
742,264
742,264
742,264
742,264
742,264
742,264
742,265
742,265
743,265
743,265
743,266
743,266
743,265
743,265
743,265
744,265
745,265
745,266
745,267
745,267
744,267
744,268
744,268
743,269
743,269
743,268
742,268
741,268
740,267
738,266
736,266
735,267
734,267
734,268
735,268
734,268
732,268
731,269
730,268
729,268
729,269
728,269
729,268
729,268
729,267
729,267
729,267
729,268
729,269
730,270
732,271
733,271
734,271
735,271
736,271
737,271
738,271
738,272
739,272
740,272
740,272
741,271
743,271
743,270
743,270
743,271
743,271
743,271
742,271
741,271
739,271
739,271
739,271
738,270
737,269
736,269
734,268
733,269
731,269
728,269
727,269
726,270
726,270
725,270
724,271
723,271
721,271
720,272
717,271
715,270
715,269
714,268
714,268
714,268
715,268
715,270
716,271
717,271
719,272
720,272
721,274
723,275
724,276
725,277
725,279
726,279
726,278
726,277
726,276
726,275
725,273
724,272
723,273
721,274
720,274
720,274
719,273
718,274
718,274
717,274
716,274
716,274
716,274
716,273
717,272
717,271
718,272
718,272
718,272
720,272
720,272
722,272
722,272
724,273
725,274
726,276
727,277
727,278
727,278
728,279
728,279
729,280
730,280
730,280
732,281
732,280
732,280
731,280
731,279
730,279
730,280
729,280
728,281
727,282
726,282
724,282
721,283
719,284
717,285
714,286
713,286
712,286
710,286
709,286
708,286
707,285
706,284
707,284
707,283
707,283
708,282
709,282
710,282
712,283
714,284
715,284
718,284
720,285
722,286
723,287
726,288
727,289
729,291
730,291
731,290
732,288
732,288
733,287
734,286
734,285
733,284
731,284
730,284
729,285
727,285
726,286
725,287
724,288
723,289
722,290
720,291
718,292
716,293
715,294
713,293
712,293
711,292
711,291
711,290
711,290
710,290
710,290
710,291
710,292
710,293
710,295
712,297
713,298
714,300
715,301
717,302
717,302
718,302
719,301
720,301
720,300
720,299
721,298
722,296
722,295
722,295
722,296
723,297
724,299
725,300
725,300
725,300
724,300
723,298
723,297
722,296
722,296
722,295
722,294
720,294
718,294
716,295
714,294
713,294
713,294
713,293
713,292
713,292
714,293
714,293
715,294
715,296
716,297
718,299
719,300
721,301
721,301
722,302
723,302
724,302
724,302
725,302
726,302
726,303
727,302
727,302
728,302
728,302
728,302
726,301
725,301
723,301
720,301
717,302
715,303
713,303
710,301
709,300
706,299
703,299
701,298
700,298
698,298
696,296
693,295
691,293
689,292
688,292
689,292
689,292
689,292
690,291
691,291
692,291
694,291
696,290
698,289
700,289
703,289
706,290
709,291
712,291
715,291
718,291
721,290
723,290
726,289
731,288
732,287
734,287
735,287
735,286
735,286
733,286
732,287
729,286
727,286
723,285
719,285
715,285
708,284
705,284
704,284
698,285
694,285
691,285
688,286
686,286
684,286
682,285
681,285
680,285
679,285
678,285
679,284
679,284
679,284
680,283
680,285
681,284
683,285
684,286
687,288
689,289
692,290
694,290
696,291
698,291
699,291
700,292
702,293
703,293
703,293
703,293
704,292
703,292
703,291
702,289
700,288
699,287
698,287
695,286
693,286
691,285
689,284
687,284
685,285
683,285
681,285
683,285
680,285
680,285
680,284
680,283
681,283
682,282
684,282
692,281
694,280
695,280
697,280
693,279
696,280
699,280
702,281
704,281
707,282
709,283
711,285
712,287
714,289
711,290
711,292
711,293
709,292
708,292
706,292
704,292
701,291
698,290
695,289
692,287
688,287
685,287
681,287
676,287
672,287
668,288
664,287
661,288
658,288
654,288
651,288
649,288
647,289
646,289
646,289
647,289
648,290
649,290
651,291
653,291
656,293
659,293
663,295
668,296
672,296
676,296
680,295
683,294
686,293
690,292
694,292
701,290
705,289
710,288
713,287
716,287
718,287
720,288
720,289
720,290
719,291
717,292
714,291
711,289
707,289
702,288
699,286
700,284
694,282
688,281
682,279
676,278
664,277
664,277
659,277
655,277
640,279
638,281
636,283
635,285
635,287
637,288
638,289
641,290
643,291
646,293
648,293
651,293
654,294
657,295
660,296
664,297
668,298
671,299
674,301
676,301
677,302
676,302
675,302
673,302
670,302
665,301
660,300
655,298
650,297
646,295
641,294
637,293
634,293
631,292
628,293
627,292
624,290
621,289
618,288
617,286
616,284
629,281
635,280
641,279
645,277
651,276
656,276
663,275
671,275
679,275
687,275
695,275
701,275
707,275
713,275
718,276
724,276
729,276
734,278
738,278
740,279
741,281
739,283
730,287
714,286
705,288
697,290
689,290
680,292
680,294
664,294
658,296
654,297
648,298
649,299
649,299
649,299
650,299
651,299
653,298
654,298
656,298
657,298
659,299
659,300
659,300
658,300
657,300
656,301
656,301
656,301
656,301
657,302
657,302
657,302
658,302
659,301
659,301
659,300
660,300
661,299
661,298
661,298
662,298
662,299
662,299
662,299
662,299
662,299
662,299
661,298
661,299
661,298
661,299
660,299
660,298
659,297
659,296
659,295
658,295
658,295
657,296
657,296
657,296
656,297
655,298
655,298
654,299
655,300
654,301
654,301
654,301
653,300
652,298
651,296
651,295
651,293
651,291
650,291
650,291
649,290
648,289
648,289
647,289
647,289
647,289
647,289
647,289
647,289
647,290
645,290
644,290
644,290
644,291
644,291
643,291
643,291
644,291
643,292
643,292
642,292
643,293
644,293
644,294
645,296
645,297
645,299
645,300
645,299
645,299
644,297
643,296
643,295
642,294
640,293
640,293
639,294
638,294
638,295
638,295
637,294
637,294
637,293
636,293
637,293
637,293
637,292
638,291
638,290
638,289
639,289
639,289
639,290
639,290
639,290
639,290
640,289
641,288
641,287
641,287
641,287
641,288
641,289
